unique_id,injury_address,death_city,state,death_zip,death_county,full_address,latitude,longitude
4553,Adams Street,Brooklyn,NY,11201.0,Kings,Adams Street Brooklyn NY 11201 Kings,40.6985094,-73.9888322
4550,Corbin Way,Rancho Cordova,CA,95827.0,Sacramento,Corbin Way Rancho Cordova CA 95827 Sacramento,38.569314,-121.3241235
4557,2800 block North Swan Road,Tucson,AZ,85712.0,Pima,2800 block North Swan Road Tucson AZ 85712 Pima,32.2578763,-110.8925337
4556,Grand Concourse and E. 183rd Street,Bronx,NY,10468.0,Bronx,Grand Concourse and E. 183rd Street Bronx NY 10468 Bronx,40.8574076,-73.8999157
4555,9429 Railton St,Houston,TX,77080.0,Harris,9429 Railton St Houston TX 77080 Harris,29.8276397,-95.5253965
21058,5109 High Bridge Road,Brethren,MI,49619.0,Manistee,5109 High Bridge Road Brethren MI 49619 Manistee,44.3123475,-86.0211616
4558,9245 Wilshire Blvd,Beverly Hills,CA,90210.0,Los Angeles,9245 Wilshire Blvd Beverly Hills CA 90210 Los Angeles,34.0673055,-118.3938259
4559,1610 West Church Street,Orlando,FL,32805.0,Orange,1610 West Church Street Orlando FL 32805 Orange,28.5394988,-81.4019172
4562,Interstate 35 Frontage Rd & SE 89th St,Oklahoma City,OK,73160.0,Oklahoma,Interstate 35 Frontage Rd & SE 89th St Oklahoma City OK 73160 Oklahoma,35.3772638,-97.4954545
4564,6400 block East William Cannon Drive,Austin,TX,78744.0,Travis,6400 block East William Cannon Drive Austin TX 78744 Travis,30.1689921,-97.7383272
4563,"700 W. 24th St.,",Yuma,AZ,85364.0,Yuma,"700 W. 24th St., Yuma AZ 85364 Yuma",32.6841243,-114.6283411
4561,3617-19 Wayne Ave.,Dayton,OH,45420.0,Montgomery,3617-19 Wayne Ave. Dayton OH 45420 Montgomery,39.7388009,-84.1443527
4560,1223 Kayton Ave,San Antonio,TX,78210.0,Bexar,1223 Kayton Ave San Antonio TX 78210 Bexar,29.3976348,-98.4493988
4566,12 Hawkins Street,Providence,RI,2908.0,Providence,12 Hawkins Street Providence RI 02908 Providence,41.8462882,-71.4280195
4565,Old Dixie Road and Charles W Grant Pkwy,Atlanta,GA,30354.0,Fulton,Old Dixie Road and Charles W Grant Pkwy Atlanta GA 30354 Fulton,33.6401257,-84.3901779
4567,800 block Vine Street,Oceanside,CA,92054.0,San Diego,800 block Vine Street Oceanside CA 92054 San Diego,33.1910507,-117.3651491
4568,US-36,Atwood,IL,61913.0,Piatt,US-36 Atwood IL 61913 Piatt,39.7918161,-88.4623133
4569,531 N Azusa Ave,West Covina,CA,91791.0,Los Angeles,531 N Azusa Ave West Covina CA 91791 Los Angeles,34.0800507,-117.9081912
4570,700 block West Harlan Street,Tucson,AZ,85756.0,Pima,700 block West Harlan Street Tucson AZ 85756 Pima,32.1244339,-110.9797681
4575,Blehheim Avenue,Cleveland,OH,44110.0,Cuyahoga,Blehheim Avenue Cleveland OH 44110 Cuyahoga,41.5488564,-81.5881252
4572,,Moorhead,MS,38761.0,Sunflower,Moorhead MS 38761 Sunflower,33.4501195,-90.5056427
4571,1200 block Dahlia Lane,Frederick,MD,21703.0,Frederick,1200 block Dahlia Lane Frederick MD 21703 Frederick,39.4114589,-77.4484472
4574,Nevada Way and Cherry Street,Boulder City,NV,89005.0,Clark,Nevada Way and Cherry Street Boulder City NV 89005 Clark,35.9754539,-114.839733
4573,Corbin Avenue & Vanowen Street,Los Angeles,CA,91335.0,Los Angeles,Corbin Avenue & Vanowen Street Los Angeles CA 91335 Los Angeles,34.1938378,-118.5622533
4578,819 West St.,Holly Springs,MS,38635.0,Marshall,819 West St. Holly Springs MS 38635 Marshall,34.7933042,-89.4393509
4577,Pershing Road and Main Street,Decatur,IL,62526.0,Macon,Pershing Road and Main Street Decatur IL 62526 Macon,39.8765185,-88.9567933
4579,North Swan Road and East Skyline Drive,Tucson,AZ,85718.0,Pima,North Swan Road and East Skyline Drive Tucson AZ 85718 Pima,32.3228085,-110.8929682
4576,Dynamic Street,Petaluma,CA,94954.0,Sonoma,Dynamic Street Petaluma CA 94954 Sonoma,38.2575487,-122.6429819
4580,Siempre Viva Road and Roll Drive,San Diego,CA,92154.0,San Diego,Siempre Viva Road and Roll Drive San Diego CA 92154 San Diego,32.5565461,-116.9376464
4581,2956 4th Street,Riverside,CA,92507.0,Riverside,2956 4th Street Riverside CA 92507 Riverside,33.9816316,-117.3627877
4582,900 block East Jasmine Street,Mesa,AZ,85203.0,Maricopa,900 block East Jasmine Street Mesa AZ 85203 Maricopa,33.450316,-111.8114185
21059,14467 E MN Ave.,Climax,MI,49034.0,Kalamazoo,14467 E MN Ave. Climax MI 49034 Kalamazoo,42.2546314,-85.3532787
22170,46 S Meridian St.,Redkey,IN,47373.0,Jay,46 S Meridian St. Redkey IN 47373 Jay,40.3499109,-85.1498612
4586,1337 Cedar Ave,Long Beach,CA,90813.0,Los Angeles,1337 Cedar Ave Long Beach CA 90813 Los Angeles,33.7833871,-118.1951661
4587,561 Cassat Ave,Jacksonville,FL,32254.0,Duval,561 Cassat Ave Jacksonville FL 32254 Duval,30.3180863,-81.730204
4588,Stuart St & Warrenton St,Boston,MA,2116.0,Suffolk,Stuart St & Warrenton St Boston MA 02116 Suffolk,42.3511539,-71.0660821
4583,Saint Louis Avenue and 14th Street Southeast,Loveland,CO,80537.0,Larimer,Saint Louis Avenue and 14th Street Southeast Loveland CO 80537 Larimer,40.3783218,-105.0637324
4585,125 Pinehurst Court,Athens,GA,30606.0,Clarke,125 Pinehurst Court Athens GA 30606 Clarke,33.9679631,-83.4475234
4584,GA-91,Newton,GA,39870.0,Baker,GA-91 Newton GA 39870 Baker,31.3520447,-84.5599707
4589,US 190 and Lee Martin Road,Livingston,LA,70754.0,Livingston,US 190 and Lee Martin Road Livingston LA 70754 Livingston,30.503086,-90.7719872
20347,S. 68th St. and W. Barnard Ave.,Greenfield,WI,53220.0,Milwaukee,S. 68th St. and W. Barnard Ave. Greenfield WI 53220 Milwaukee,42.9574926,-87.9984578
4590,4608 East Hillsborough Ave,Tampa,FL,33610.0,Hillsborough,4608 East Hillsborough Ave Tampa FL 33610 Hillsborough,27.9965466,-82.4065786
4591,4608 East Hillsborough Ave,Tampa,FL,33610.0,Hillsborough,4608 East Hillsborough Ave Tampa FL 33610 Hillsborough,27.9965466,-82.4065786
19884,Proctor Road and Bustleton Ave.,Philadelphia,PA,19116.0,Philadelphia,Proctor Road and Bustleton Ave. Philadelphia PA 19116 Philadelphia,40.1035631,-75.0283877
19885,9900 block Bustleton Avenue,Philadelphia,PA,19115.0,Philadelphia,9900 block Bustleton Avenue Philadelphia PA 19115 Philadelphia,40.0982017,-75.0309712
19886,10855 Bustleton Ave,Philadelphia,PA,19116.0,Philadelphia,10855 Bustleton Ave Philadelphia PA 19116 Philadelphia,40.1103521,-75.0240526
22496,Old George Washington Highway,Chesapeake,VA,23323.0,Chesapeake City,Old George Washington Highway Chesapeake VA 23323 Chesapeake City,36.7697048,-76.3441532
4592,1421 Lockwood Drive S.W.,Atlanta,GA,30311.0,Fulton,1421 Lockwood Drive S.W. Atlanta GA 30311 Fulton,33.7164901,-84.4388102
19887,N 10th St & Filbert St,Philadelphia,PA,19107.0,Philadelphia,N 10th St & Filbert St Philadelphia PA 19107 Philadelphia,39.9525639,-75.1565003
18850,Fire Tower Road,Rock Hill,SC,29730.0,York,Fire Tower Road Rock Hill SC 29730 York,34.902148,-80.9829269
22998,4609 Blanding Ave,Memphis,TN,38118.0,Shelby,4609 Blanding Ave Memphis TN 38118 Shelby,35.057291,-89.909802
4593,Meadows Road SW,Powder Springs,GA,30127.0,Cobb,Meadows Road SW Powder Springs GA 30127 Cobb,33.8357218,-84.6809047
4596,S Drexel Blvd & E 49th St,Chicago,IL,60615.0,Cook,S Drexel Blvd & E 49th St Chicago IL 60615 Cook,41.8059124,-87.6038363
4597,Butler Bay Court,Windermere,FL,34786.0,Orange,Butler Bay Court Windermere FL 34786 Orange,28.5114717,-81.5687721
4598,Butler Bay Court,Windermere,FL,34786.0,Orange,Butler Bay Court Windermere FL 34786 Orange,28.5114717,-81.5687721
4595,315 N. Hayden Road,Scottsdale,AZ,85257.0,Maricopa,315 N. Hayden Road Scottsdale AZ 85257 Maricopa,33.4514429,-111.9091947
4594,MacArthur Blvd. and Coolidge Ave.,Oakland,CA,94602.0,Alameda,MacArthur Blvd. and Coolidge Ave. Oakland CA 94602 Alameda,37.7984906,-122.2087766
18941,,Clinton,OK,73601.0,Custer,Clinton OK 73601 Custer,35.5156056,-98.9673069
4599,Beach Boulevard and 3th St,Jacksonville,FL,32250.0,Duval,Beach Boulevard and 3th St Jacksonville FL 32250 Duval,30.2882716,-81.3918522
4600,Highway FF,Lonedell,MO,63060.0,Franklin,Highway FF Lonedell MO 63060 Franklin,38.2568398,-90.8188497
21598,203 E. Superior St,Duluth,MN,55802.0,St. Louis,203 E. Superior St Duluth MN 55802 St. Louis,46.7891937,-92.0955733
22997,Bennie Camp Road,Dunlap,TN,37327.0,Sequatchie,Bennie Camp Road Dunlap TN 37327 Sequatchie,35.4955239,-85.5034133
4602,2789 Ortiz Avenue,Fort Myers,FL,33905.0,Lee,2789 Ortiz Avenue Fort Myers FL 33905 Lee,26.619648,-81.809282
4601,3500 Turtle Creek Dr,Port Arthur,TX,77642.0,Jefferson,3500 Turtle Creek Dr Port Arthur TX 77642 Jefferson,29.947679,-93.9809609
4607,Fairchild St. and Kipling St.,Pensacola,FL,32504.0,Escambia,Fairchild St. and Kipling St. Pensacola FL 32504 Escambia,30.501034,-87.206989
4608,45101 Yucca Ave,Lancaster,CA,93534.0,Los Angeles,45101 Yucca Ave Lancaster CA 93534 Los Angeles,34.7023495,-118.1356554
4603,10000 block Longview Road,Atwater,CA,95301.0,Merced,10000 block Longview Road Atwater CA 95301 Merced,37.3533836,-120.6688461
4606,4661 MacCorkle Ave SE,Charleston,WV,25304.0,Kanawha,4661 MacCorkle Ave SE Charleston WV 25304 Kanawha,38.3217349,-81.582242
4605,4522 39th St,Lubbock,TX,79414.0,Lubbock,4522 39th St Lubbock TX 79414 Lubbock,33.5585865,-101.9092463
4604,2233 Esplanade,Chico,CA,95926.0,Butte,2233 Esplanade Chico CA 95926 Butte,39.751149,-121.8564278
4609,Veterans Memorial Parkway,Tuscaloosa,AL,35404.0,Tuscaloosa,Veterans Memorial Parkway Tuscaloosa AL 35404 Tuscaloosa,33.1974581,-87.502239
4610,,Wilmot,SD,57279.0,Roberts,Wilmot SD 57279 Roberts,45.4085732,-96.8578499
4611,1100 West Pratt Boulevard,Chicago,IL,60626.0,Cook,1100 West Pratt Boulevard Chicago IL 60626 Cook,42.005921,-87.6581549
4613,269 W White Horse Pike,Galloway,NJ,8240.0,Atlantic,269 W White Horse Pike Galloway NJ 08240 Atlantic,39.4773161,-74.5733727
22996,Jourolman Avenue and Reed Street,Knoxville,TN,37921.0,Knox,Jourolman Avenue and Reed Street Knoxville TN 37921 Knox,35.9757216,-83.9439653
4612,905 East Scott Street,Gainesville,TX,76240.0,Cooke,905 East Scott Street Gainesville TX 76240 Cooke,33.6284778,-97.1371657
4614,803 Trenholm Memorial Drive,Tuscumbia,AL,35674.0,Colbert,803 Trenholm Memorial Drive Tuscumbia AL 35674 Colbert,34.726014,-87.6925757
4618,45th Street and Broadway,West Palm Beach,FL,33407.0,Palm Beach,45th Street and Broadway West Palm Beach FL 33407 Palm Beach,26.7528661,-80.0561509
4616,102 Middleboro Rd,Wilmington,DE,19804.0,New Castle,102 Middleboro Rd Wilmington DE 19804 New Castle,39.7222647,-75.5874266
4617,near Lake Upchurch Dr,Parkton,NC,28371.0,Robeson,near Lake Upchurch Dr Parkton NC 28371 Robeson,34.9465552,-79.005689
4615,5151 State Hwy D,Rea,MO,64480.0,Andrew,5151 State Hwy D Rea MO 64480 Andrew,40.054798,-94.737549
19665,845 Red Mile Road,Lexington,KY,40504.0,Fayette,845 Red Mile Road Lexington KY 40504 Fayette,38.043846,-84.5250359
4621,520 Church St NW,Huntsville,AL,35801.0,Madison,520 Church St NW Huntsville AL 35801 Madison,34.7371703,-86.5928216
4620,921 Fm 1960 Rd W,Houston,TX,77090.0,Harris,921 Fm 1960 Rd W Houston TX 77090 Harris,30.0161401,-95.444279
4622,410 E 152nd St,Cleveland,OH,44110.0,Cuyahoga,410 E 152nd St Cleveland OH 44110 Cuyahoga,41.5713326,-81.5751372
4619,540 Callan Ave.,San Leandro,CA,94577.0,Alameda,540 Callan Ave. San Leandro CA 94577 Alameda,37.7278479,-122.1492532
4626,20 miles north of Cut Bank,Cut Bank,MT,59484.0,Glacier,20 miles north of Cut Bank Cut Bank MT 59484 Glacier,48.6301694,-112.3172531
4627,12200 block West Village Drive,Houston,TX,77039.0,Harris,12200 block West Village Drive Houston TX 77039 Harris,29.9014909,-95.3069622
4624,California 113 and California 12,Birds Landing,CA,94512.0,Solano,California 113 and California 12 Birds Landing CA 94512 Solano,38.1835844,-121.8061858
4625,209 North Crisler St.,Canton,GA,30114.0,Cherokee,209 North Crisler St. Canton GA 30114 Cherokee,34.2373671,-84.4821654
4623,400 block North G Street,San Bernardino,CA,92410.0,San Bernardino,400 block North G Street San Bernardino CA 92410 San Bernardino,34.1064581,-117.2986439
4628,New Lots Avenue and Wyona Street,Brooklyn,NY,11207.0,Kings,New Lots Avenue and Wyona Street Brooklyn NY 11207 Kings,40.6629139,-73.8906312
4633,10000 E. 43rd St.,Kansas City,MO,64133.0,Jackson,10000 E. 43rd St. Kansas City MO 64133 Jackson,39.044945,-94.461293
4631,Bennington Estates Subdivision,Troy,MO,63379.0,Lincoln,Bennington Estates Subdivision Troy MO 63379 Lincoln,38.98593,-90.9844837
4632,Bennington Estates Subdivision,Troy,MO,63379.0,Lincoln,Bennington Estates Subdivision Troy MO 63379 Lincoln,38.98593,-90.9844837
4630,Shanel Road,Hopland,CA,95449.0,Mendocino,Shanel Road Hopland CA 95449 Mendocino,38.982178,-123.058482
4629,CA-99BUS & Panama Ln,Bakersfield,CA,93307.0,Kern,CA-99BUS & Panama Ln Bakersfield CA 93307 Kern,35.2958507,-119.0031553
4634,609 Medical Center Dr,Decatur,TX,76234.0,Wise,609 Medical Center Dr Decatur TX 76234 Wise,33.2169234,-97.5937985
4636,I-35 & I-40,Oklahoma City,OK,73117.0,Oklahoma,I-35 & I-40 Oklahoma City OK 73117 Oklahoma,35.4648228,-97.4644439
4635,Pittman Drive,Commerce,GA,30529.0,Jackson,Pittman Drive Commerce GA 30529 Jackson,34.2136199,-83.4604672
4641,Grove Street,New Britain,CT,6053.0,Hartford,Grove Street New Britain CT 06053 Hartford,41.6732651,-72.787584
4638,Southwest 138th Street and Second Avenue South,Burien,WA,98166.0,King,Southwest 138th Street and Second Avenue South Burien WA 98166 King,47.4791664,-122.3364755
4640,726 Creek Top,Council Bluffs,IA,51503.0,Pottawattamie,726 Creek Top Council Bluffs IA 51503 Pottawattamie,41.2625458,-95.8547861
4639,,Georgetown,OH,45121.0,Brown,Georgetown OH 45121 Brown,38.8645138,-83.9040944
4637,CA 79 and Wesley Street,Winchester,CA,92596.0,Riverside,CA 79 and Wesley Street Winchester CA 92596 Riverside,33.7092981,-117.0849447
4642,2584 4th Ave,Anoka,MN,55303.0,Anoka,2584 4th Ave Anoka MN 55303 Anoka,45.2050598,-93.3853499
4644,Reo Dr & Albemarle Street,San Diego,CA,92139.0,San Diego,Reo Dr & Albemarle Street San Diego CA 92139 San Diego,32.6766925,-117.0657344
4643,Melcher Road and Pond Road,McFarland,CA,93250.0,Kern,Melcher Road and Pond Road McFarland CA 93250 Kern,35.7177584,-119.2763865
22995,970 Frayser Circle,Memphis,TN,38127.0,Shelby,970 Frayser Circle Memphis TN 38127 Shelby,35.216115,-90.031577
4645,TX-510 Spur & US-287,Henrietta,TX,76365.0,Clay,TX-510 Spur & US-287 Henrietta TX 76365 Clay,33.7937621,-98.1802213
4648,,West Jordan,UT,84088.0,Salt Lake,West Jordan UT 84088 Salt Lake,40.5934061,-111.9641728
4646,Medina Rd & OH-21 & Vietnam Veterans Memorial Hwy,Copley Township,OH,44321.0,Summit,Medina Rd & OH-21 & Vietnam Veterans Memorial Hwy Copley Township OH 44321 Summit,41.1323921,-81.6517268
4647,606 Gail Drive,Siloam Springs,AR,72761.0,Benton,606 Gail Drive Siloam Springs AR 72761 Benton,36.1935556,-94.5472518
4650,358 E. Cass St.,Joliet,IL,60432.0,Will,358 E. Cass St. Joliet IL 60432 Will,41.5279059,-88.073277
4652,2205 Creston Avenue,Bronx,NY,10453.0,Bronx,2205 Creston Avenue Bronx NY 10453 Bronx,40.856082,-73.9023179
4651,213 North Terrebonne Drive,Gray,LA,70359.0,Terrebonne,213 North Terrebonne Drive Gray LA 70359 Terrebonne,29.6730216,-90.7836418
4649,N Loop 1604 E & Redland Rd,San Antonio,TX,78247.0,Bexar,N Loop 1604 E & Redland Rd San Antonio TX 78247 Bexar,29.603143,-98.4432535
4653,19181 SW Rock Creek Rd,Sheridan,OR,97378.0,Yamhill,19181 SW Rock Creek Rd Sheridan OR 97378 Yamhill,45.1221878,-123.4378872
4655,609 S. Virginia Ave.,Marion,IL,62959.0,Williamson,609 S. Virginia Ave. Marion IL 62959 Williamson,37.7262637,-88.9230616
4659,800 block Four Winds Circle,Sierra Vista,AZ,85635.0,Cochise,800 block Four Winds Circle Sierra Vista AZ 85635 Cochise,31.5628018,-110.2918618
4657,2415 Clinton Ave,Fort Worth,TX,76164.0,Tarrant,2415 Clinton Ave Fort Worth TX 76164 Tarrant,32.7891849,-97.353167
4658,,Arnaudville,LA,70512.0,St. Landry,Arnaudville LA 70512 St. Landry,30.3976973,-91.9315062
4654,162 Cranfill Rd,Marietta,GA,30060.0,Cobb,162 Cranfill Rd Marietta GA 30060 Cobb,33.9095612,-84.547921
4656,Middle Road,Bettendorf,IA,52722.0,Scott,Middle Road Bettendorf IA 52722 Scott,41.5713522,-90.464073
4660,Columbia Street and Corona Street,Colorado Springs,CO,80907.0,El Paso,Columbia Street and Corona Street Colorado Springs CO 80907 El Paso,38.8536892,-104.8153214
4664,Salem Street and Spruce Street,Fitchburg,MA,1420.0,Worcester,Salem Street and Spruce Street Fitchburg MA 01420 Worcester,42.576124,-71.793332
4661,12477 Village Drive,Ste. Genevieve,MO,63670.0,Ste. Genevieve,12477 Village Drive Ste. Genevieve MO 63670 Ste. Genevieve,37.9705456,-90.1368147
4663,5709 Liberty Road,Houston,TX,77026.0,Harris,5709 Liberty Road Houston TX 77026 Harris,29.78974,-95.312768
4662,5709 Liberty Road,Houston,TX,77026.0,Harris,5709 Liberty Road Houston TX 77026 Harris,29.78974,-95.312768
4668,161 Hendrix Street,Brooklyn,NY,11207.0,Kings,161 Hendrix Street Brooklyn NY 11207 Kings,40.6783909,-73.8906883
4667,1300 block Northeast 118th Avenue,Portland,OR,97220.0,Multnomah,1300 block Northeast 118th Avenue Portland OR 97220 Multnomah,45.5321612,-122.5411044
4666,5365 Sidehill Drive,Sun Valley,NV,89433.0,Washoe,5365 Sidehill Drive Sun Valley NV 89433 Washoe,39.5882829,-119.786039
4665,I-10 and N Neighbors Blvd.,Blythe,CA,92225.0,Riverside,I-10 and N Neighbors Blvd. Blythe CA 92225 Riverside,33.6101388,-114.6577879
4670,U.S. 19,Weeki Wachee,FL,34606.0,Citrus,U.S. 19 Weeki Wachee FL 34606 Citrus,28.5158318,-82.5732891
21750,100 block Dodd Street,East Orange,NJ,7017.0,Essex,100 block Dodd Street East Orange NJ 07017 Essex,40.7811044,-74.2058927
4669,6800 block Homer Street,Westminster,CA,92683.0,Orange,6800 block Homer Street Westminster CA 92683 Orange,33.7558547,-118.010112
4672,15800 block Northeast 98th Way,Redmond,WA,98052.0,King,15800 block Northeast 98th Way Redmond WA 98052 King,47.6865026,-122.1297422
4671,Smelter Pl,Durango,CO,81303.0,La Plata,Smelter Pl Durango CO 81303 La Plata,37.2549101,-107.8789714
21751,83 Harrington Circle,Willingboro,NJ,8046.0,Burlington,83 Harrington Circle Willingboro NJ 08046 Burlington,40.0316069,-74.8704275
4673,,Columbus,NE,,Platte,Columbus NE Platte,41.4302973,-97.3593904
4675,3209 Shepherd Drive,Houston,TX,77007.0,Harris,3209 Shepherd Drive Houston TX 77007 Harris,29.7373167,-95.410397
4674,1716 Fayetteville Rd,Van Buren,AR,72956.0,Crawford,1716 Fayetteville Rd Van Buren AR 72956 Crawford,35.4609598,-94.3554287
4676,900 block North Alamo Street,Anaheim,CA,92801.0,Orange,900 block North Alamo Street Anaheim CA 92801 Orange,33.8438358,-117.9641596
19888,69 Heron Road,Lititz,PA,17543.0,Lancaster,69 Heron Road Lititz PA 17543 Lancaster,40.1386411,-76.3088102
4680,East Lake Road North,Tarpon Springs,FL,34688.0,Pinellas,East Lake Road North Tarpon Springs FL 34688 Pinellas,28.1615007,-82.6974156
4678,144 14th St NW,Atlanta,GA,30318.0,Fulton,144 14th St NW Atlanta GA 30318 Fulton,33.7866929,-84.3917326
19889,US-11,Duncannon,PA,17020.0,Perry,US-11 Duncannon PA 17020 Perry,40.4025527,-77.0327871
19890,1001 Woodside Ave.,Ellwood City,PA,16117.0,Lawrence,1001 Woodside Ave. Ellwood City PA 16117 Lawrence,40.8693973,-80.2663337
4677,2470 Berryessa Rd,San Jose,CA,95133.0,Santa Clara,2470 Berryessa Rd San Jose CA 95133 Santa Clara,37.3862876,-121.8608325
4679,200 block North Kansas City Ave.,Excelsior Springs,MO,64024.0,Clay,200 block North Kansas City Ave. Excelsior Springs MO 64024 Clay,39.342674,-94.2272087
4682,1275 Rosecrans Street,San Diego,CA,92106.0,San Diego,1275 Rosecrans Street San Diego CA 92106 San Diego,32.7236372,-117.230036
4681,8th Street and Campbell Street,Oakland,CA,94607.0,Alameda,8th Street and Campbell Street Oakland CA 94607 Alameda,37.8073759,-122.2989063
4683,Hawthorne Circle,LaGrange,GA,30240.0,Troup,Hawthorne Circle LaGrange GA 30240 Troup,33.0113137,-85.1143532
21553,US-40 and MD-222,Perryville,MD,21903.0,Cecil,US-40 and MD-222 Perryville MD 21903 Cecil,39.569772,-76.07016
4685,149 Websterville Road,Websterville,VT,5678.0,Washington,149 Websterville Road Websterville VT 05678 Washington,44.1680315,-72.4773843
4684,Bryce,Aurora,OH,44202.0,Portage,Bryce Aurora OH 44202 Portage,41.3437409,-81.3847267
4687,427 Edwardsville Street,Staunton,IL,62088.0,Macoupin,427 Edwardsville Street Staunton IL 62088 Macoupin,39.015844,-89.7909876
4686,,San Antonio,TX,,Bexar,San Antonio TX Bexar,29.4241219,-98.4936282
4689,1276 SW 143rd Place,Miami,FL,33184.0,Miami-Dade,1276 SW 143rd Place Miami FL 33184 Miami-Dade,25.754998,-80.42821
21752,10 block Vroom Street,Trenton,NJ,8610.0,Mercer,10 block Vroom Street Trenton NJ 08610 Mercer,40.2083189,-74.7386418
18849,Highway 357 and Holly Springs Road,Campobello,SC,29322.0,Spartanburg,Highway 357 and Holly Springs Road Campobello SC 29322 Spartanburg,35.1152305,-82.1505079
4688,2929 Windflower Ln.,Stockton,CA,95212.0,San Joaquin,2929 Windflower Ln. Stockton CA 95212 San Joaquin,38.0128427,-121.2678631
21551,MD-85 and Paprika Court,Buckeystown,MD,21710.0,Frederick,MD-85 and Paprika Court Buckeystown MD 21710 Frederick,39.3251631,-77.4361604
4692,100 block Barracks Drive,Duson,LA,70529.0,Lafayette,100 block Barracks Drive Duson LA 70529 Lafayette,30.191743,-92.110035
4691,400 block 38th Street,Moline,IL,61265.0,Rock Island,400 block 38th Street Moline IL 61265 Rock Island,41.5120143,-90.4839407
4690,18300 block West Bernardo Drive,Rancho Bernardo,CA,92127.0,San Diego,18300 block West Bernardo Drive Rancho Bernardo CA 92127 San Diego,33.0450546,-117.07517
19891,East King Street and South Pine Street,York,PA,17403.0,York,East King Street and South Pine Street York PA 17403 York,39.962865,-76.7210532
21552,Northern Parkway and Leith Walk,Baltimore,MD,21239.0,Baltimore City,Northern Parkway and Leith Walk Baltimore MD 21239 Baltimore City,39.3665969,-76.5906008
20346,500 block W. North Ave.,Milwaukee,WI,53212.0,Milwaukee,500 block W. North Ave. Milwaukee WI 53212 Milwaukee,43.0602926,-87.9170746
4695,5600 block Northeast 48th St.,Kansas City,MO,64119.0,Clay,5600 block Northeast 48th St. Kansas City MO 64119 Clay,39.1805886,-94.5139486
4694,5222 Old Mill Road,Riverside,CA,92501.0,Riverside,5222 Old Mill Road Riverside CA 92501 Riverside,33.9632698,-117.4160539
4693,6524 I-20 Frontage Rd,Abilene,TX,79601.0,Taylor,6524 I-20 Frontage Rd Abilene TX 79601 Taylor,32.4383889,-99.6396369
4699,E Hastings Ave & Hilltop Dr,Amarillo,TX,79107.0,Potter,E Hastings Ave & Hilltop Dr Amarillo TX 79107 Potter,35.2508739,-101.8183344
4697,800 block SW Lincoln St.,Topeka,KS,66606.0,Shawnee,800 block SW Lincoln St. Topeka KS 66606 Shawnee,39.0527465,-95.6914343
4698,Wayehutta Road,Cullowhee,NC,28723.0,Jackson,Wayehutta Road Cullowhee NC 28723 Jackson,35.3252494,-83.1538919
4696,E Mesquite Ave & S Farrell Drive,Palm Springs,CA,92264.0,Riverside,E Mesquite Ave & S Farrell Drive Palm Springs CA 92264 Riverside,33.8086472,-116.5180232
21060,Andersonville Road and Farley Road,Clarkston,MI,48346.0,Oakland,Andersonville Road and Farley Road Clarkston MI 48346 Oakland,42.714288,-83.4756203
25850,1749-1701 Marine Dr,Bellingham,WA,98226.0,Whatcom,1749-1701 Marine Dr Bellingham WA 98226 Whatcom,48.7848865,-122.5773947
21753,19 Summer Hill Road,Wayne,NJ,7470.0,Passaic,19 Summer Hill Road Wayne NJ 07470 Passaic,40.978828,-74.238429
4700,11311 W. Airport Blvd.,Stafford,TX,77477.0,Fort Bend,11311 W. Airport Blvd. Stafford TX 77477 Fort Bend,29.6449493,-95.5780052
4702,835 S Alvarado St,Los Angeles,CA,90057.0,Los Angeles,835 S Alvarado St Los Angeles CA 90057 Los Angeles,34.0539092,-118.278466
4703,190 Bath Road,Brunswick,ME,4011.0,Cumberland,190 Bath Road Brunswick ME 04011 Cumberland,43.9075244,-69.9152239
4701,1173 Front St.,San Diego,CA,92101.0,San Diego,1173 Front St. San Diego CA 92101 San Diego,32.7175015,-117.1644722
4706,1317 Second Avenue,Greely,CO,80631.0,Weld,1317 Second Avenue Greely CO 80631 Weld,40.417358,-104.680331
4705,1700 block Stokes Avenue,San Jose,CA,95126.0,Santa Clara,1700 block Stokes Avenue San Jose CA 95126 Santa Clara,37.301407,-121.9235697
4704,8800 block Cottonwood Avenue,Santee,CA,92071.0,San Diego,8800 block Cottonwood Avenue Santee CA 92071 San Diego,32.8359252,-116.9736629
4707,Frederick Douglass Boulevard and W. 115th Street,New York City,NY,10026.0,New York,Frederick Douglass Boulevard and W. 115th Street New York City NY 10026 New York,40.8037554,-73.9558554
4708,South 177th Street and First Avenue South,Burien,WA,98148.0,King,South 177th Street and First Avenue South Burien WA 98148 King,47.4443832,-122.3340552
4713,700 block Central Avenue,Denton,TX,76201.0,Denton,700 block Central Avenue Denton TX 76201 Denton,33.2066819,-97.1452951
4709,30600 block Pacific Highway South,Federal Way,WA,98003.0,King,30600 block Pacific Highway South Federal Way WA 98003 King,47.326668,-122.3122356
4711,N May Ave & NW 36th St,Oklahoma City,OK,73112.0,Oklahoma,N May Ave & NW 36th St Oklahoma City OK 73112 Oklahoma,35.5075962,-97.5656755
4712,Martling Road,Albertville,AL,35951.0,Marshall,Martling Road Albertville AL 35951 Marshall,34.3405536,-86.1662871
